R124J	  6.215161	  81.286211	15
ISROD	  6.215278	 -72.123889	15
PEJES	  6.215278	 -72.457500	15
MTL76	  6.215278	  81.052500	15
LOSVI	  6.215300	  99.506283	15
RI052	  6.215306	  81.052556	15
BIDAL	  6.215800	 100.284311	15
ENISU	  6.216111	  -0.126611	15
RG405	  6.218303	 -75.423472	15
KIPSA	  6.218333	   2.750000	15
R084M	  6.218406	   1.484369	15
ILDEM	  6.219028	  -0.258167	15
ANU76	  6.219908	   6.782767	15
AN600	  6.220444	   6.782483	15
XX504	  6.220586	   1.297864	15
R070J	  6.220706	 102.471469	15
GANDO	  6.221667	 -25.410000	15
FEP04	  6.221686	 -10.371542	15
OGTEX	  6.222222	 -75.588889	15
CMA17	  6.222436	 -62.854633	15
KALAV	  6.222575	 -62.853761	15
LM30 	  6.223356	   1.300089	15
R084O	  6.223536	   1.516669	15
R029J	  6.223539	 125.170739	15
RG911	  6.223786	 -75.423508	15
KL501	  6.225742	  99.657556	15
KGYM 	  6.226111	 125.122778	15
OXETA	  6.226133	   6.866300	15
POLMK	  6.226667	 125.048333	15
BIDOS	  6.228944	  80.922139	15
SEBUL	  6.229333	 124.547861	15
PUNUG	  6.230833	 -76.471389	15
TENIX	  6.231667	 125.239444	15
ILK66	  6.231786	  99.661742	15
VPL88	  6.231786	  99.661742	15
GUTPE	  6.231944	 -75.166111	15
R004T	  6.233381	 116.057136	15
KEMOK	  6.233581	  -0.958175	15
R218Y	  6.234317	 116.298464	15
PAGLN	  6.234444	 125.045000	15
AS200	  6.234686	   6.572575	15
SG903	  6.235331	 -73.556322	15
SAB76	  6.235394	   6.568833	15
KA504	  6.235447	 100.425822	15
IGEBO	  6.235800	  95.080800	15
IAS52	  6.235856	   6.568983	15
RKL01	  6.236247	  99.741758	15
UKDUS	  6.238611	 -76.221667	15
BOTBO	  6.238833	   4.309222	15
R349J	  6.239692	 125.058431	15
RKA30	  6.239722	 100.375147	15
PORAL	  6.239789	 100.469672	15
D20MT	  6.239844	  80.815753	15
GAPES	  6.242400	   2.231894	15
RB420	  6.243444	 -10.483194	15
LADET	  6.244606	 101.515822	15
MD403	  6.244964	 -75.585792	15
SAB96	  6.245736	   6.536997	15
BE400	  6.245736	   5.526553	15
MTL05	  6.245797	  81.084061	15
IAS72	  6.246311	   6.537183	15
NULAM	  6.247092	   5.408231	15
VPL15	  6.248136	  99.972967	15
MATBA	  6.248917	 102.227556	15
MR17A	  6.249167	 125.072778	15
MILUX	  6.250000	 -54.000000	15
NENES	  6.250833	 -75.812778	15
RUGNO	  6.252214	   5.100164	15
RG907	  6.252814	 -75.256369	15
LM53 	  6.253469	   1.324089	15
UGLAS	  6.253606	   0.150503	15
RG402	  6.253922	 -75.340042	15
XX501	  6.253933	   1.324453	15
LO61 	  6.253983	   1.324492	15
RGC03	  6.254472	 -75.381875	15
RG404	  6.255019	 -75.423711	15
BEN25	  6.255078	   5.527372	15
R104N	  6.255839	  81.373625	15
GLORI	  6.256111	 125.131111	15
ASBIX	  6.257778	 -72.731667	15
TOPIG	  6.257778	 -67.560000	15
PASVA	  6.258056	 102.075278	15
R262N	  6.259089	  80.914306	15
AMVED	  6.260833	   6.493081	15
MRN51	  6.261536	 -75.330586	15
RUXAP	  6.261692	 102.337164	15
R104L	  6.262717	  81.340867	15
JJ806	  6.263175	  31.483283	15
RATUR	  6.263481	   7.081478	15
VASAG	  6.265253	 -75.419044	15
ETRES	  6.265461	   0.513700	15
R262L	  6.265500	  80.947158	15
MONOS	  6.265833	   1.783333	15
AZARE	  6.265878	   1.462456	15
OMDIG	  6.267139	 102.370986	15
KADAX	  6.267222	 102.261583	15
XX059	  6.267944	   1.233778	15
GUDNO	  6.269389	  99.927469	15
BONRI	  6.269444	  13.996389	15
ELBAR	  6.269575	 116.392189	15
RB623	  6.269806	 -10.605583	15
OGBOP	  6.270689	   6.661817	15
LEBUK	  6.272161	  99.689256	15
MABER	  6.272222	 125.261111	15
MRN58	  6.272403	 -75.309206	15
GURNE	  6.272778	 -75.443611	15
THR05	  6.273481	  81.112744	15
KA508	  6.274108	 100.337628	15
R114N	  6.274547	   2.610647	15
DAREL	  6.276111	 124.984722	15
TUSEK	  6.276667	  -3.183333	15
SCRIL	  6.280000	 -75.632500	15
R114M	  6.280806	   2.595125	15
BI908	  6.281167	  78.891333	15
RG403	  6.281969	 -75.374464	15
METAS	  6.282500	 -67.860278	15
OKVUG	  6.283153	 116.070997	15
R105Q	  6.284603	 100.021325	15
BI603	  6.284944	  78.893028	15
GOLUD	  6.285000	 102.277500	15
IGDOM	  6.286256	  99.568417	15
BASSA	  6.286331	 -10.330756	15
BE650	  6.286522	   5.568256	15
VIVKA	  6.286981	   6.413583	15
R114L	  6.287067	   2.579600	15
LITOL	  6.288269	 -58.322200	15
TYE73	  6.289325	   2.295128	15
BB503	  6.289717	   2.294753	15
SAGEL	  6.290000	 100.000000	15
XX057	  6.291139	   1.118944	15
XX058	  6.291222	   1.221222	15
PUKEN	  6.291389	 -72.895556	15
R309K	  6.291506	   1.118406	15
RB511	  6.292528	 -10.326944	15
RG407	  6.292733	 -75.398861	15
SIREV	  6.293042	 -75.243467	15
DEMIK	  6.293325	   2.564075	15
PETAC	  6.294394	 101.329189	15
ASKON	  6.295781	  26.426822	15
DOLFL	  6.296111	 124.985833	15
MOKLA	  6.296319	   8.579656	15
R029O	  6.297472	 125.210028	15
ILK17	  6.299097	  99.707669	15
04NM 	  6.299581	 -58.423639	15
R004X	  6.300206	 116.061772	15
XX052	  6.300389	   1.283417	15
PA908	  6.301058	 -73.534197	15
XX051	  6.301167	   1.262694	15
MM23 	  6.301728	  81.142014	15
VPL38	  6.301817	  99.709564	15
SG902	  6.302403	 -73.422061	15
SA803	  6.304658	 -71.984897	15
ABTOK	  6.305000	 102.295556	15
BUPKU	  6.306503	 -73.033347	15
20BEN	  6.306506	   5.582425	15
ZEDIK	  6.306944	 124.941667	15
TME16	  6.307461	 -71.986672	15
RKL05	  6.308111	  99.768561	15
ANGIS	  6.308636	 101.660542	15
RB410	  6.310472	 -10.459000	15
DOVIG	  6.310694	 101.525792	15
ASOSU	  6.310836	 -62.863983	15
R309M	  6.311022	   1.091072	15
PIPAK	  6.311592	 101.653272	15
TABBY	  6.311667	 124.693611	15
ONPAL	  6.311944	  -6.205000	15
BB502	  6.313389	   2.326211	15
AN500	  6.313742	   6.960783	15
IVBAR	  6.314214	   6.960050	15
ISTAX	  6.314731	 -75.552200	15
ALBIT	  6.315278	 116.062500	15
KL418	  6.317153	  99.812842	15
SG407	  6.318892	 -73.096544	15
PARLU	  6.320000	 114.860000	15
RB610	  6.320889	 -10.309861	15
R349O	  6.321703	 125.041539	15
NERVU	  6.322708	   2.171539	15
RG406	  6.324981	 -75.295831	15
SAGMA	  6.325147	  -1.273469	15
R263N	  6.325675	   2.161794	15
BELLO	  6.326111	 -75.547222	15
SURAH	  6.326194	 124.757056	15
BE800	  6.326247	   5.728675	15
RG408	  6.326722	 -75.322378	15
38BEN	  6.327075	   5.604450	15
MTL02	  6.327175	  81.168392	15
LLIXI	  6.328008	 -75.350686	15
R263M	  6.328281	   2.178328	15
LILEB	  6.328544	   1.383958	15
XIXAM	  6.328561	   5.491553	15
R309O	  6.330031	   1.064444	15
IAN72	  6.330033	   6.989733	15
RB521	  6.330667	 -10.303917	15
ULTOK	  6.330889	   2.194861	15
RG901	  6.332044	 -75.424225	15
SISEX	  6.332306	 -57.781622	15
R282J	  6.332981	  80.979456	15
R263K	  6.333494	   2.211394	15
ALGET	  6.333611	  81.535278	15
KL412	  6.333633	  99.731256	15
BOVNA	  6.339778	  81.325944	15
BIRUD	  6.340378	   6.519219	15
50BEN	  6.340786	   5.619133	15
NANIK	  6.341667	 -33.172333	15
R229K	  6.342683	 -58.361372	15
SA804	  6.344481	 -71.922933	15
SEROD	  6.345000	 -22.975000	15
R056P	  6.345347	   1.482631	15
TYE13	  6.349169	   2.375803	15
04MTL	  6.350436	  81.192478	15
SUMBI	  6.351389	 -62.283611	15
XUMAR	  6.352531	   7.034956	15
SG904	  6.352703	 -73.489756	15
R339K	  6.353053	   1.193778	15
SOLTU	  6.353333	 -13.954450	15
RI053	  6.353444	  81.195472	15
IME52	  6.353611	  81.195833	15
MTL43	  6.353611	  81.195833	15
DINLO	  6.355047	   0.346189	15
OMGAT	  6.356278	  81.053889	15
OXIGA	  6.358056	   4.357222	15
LYNIS	  6.358611	 163.536389	15
AKSIN	  6.359275	 -58.393258	15
MD402	  6.359989	 -75.485619	15
35VJN	  6.360133	 116.395792	15
JJ709	  6.360775	  32.373025	15
NIVAG	  6.361944	  79.192222	15
MTL20	  6.361981	  80.814597	15
XX401	  6.362442	   1.158125	15
EV24 	  6.362622	   2.393925	15
BO901	  6.363961	 -74.031092	15
TIM11	  6.364339	 -58.388275	15
AMRUB	  6.364833	 -10.166056	15
EMTEN	  6.365036	 116.277508	15
TME10	  6.366067	 -71.893008	15
GUNAK	  6.367442	   1.291875	15
CN06 	  6.368053	   2.398867	15
GIRRA	  6.368056	 -75.437222	15
POGPI	  6.368217	   0.487614	15
R360K	  6.368722	   1.259206	15
ELBET	  6.370833	  71.833056	15
RNG35	  6.371061	 -75.855092	15
DALNI	  6.371494	 -62.871000	15
TEBOP	  6.372778	  95.304444	15
8BEN 	  6.375064	   5.655847	15
MIRBO	  6.376028	   1.000000	15
MTL25	  6.376464	  80.732161	15
WEEFU	  6.377139	 -10.275692	15
RG909	  6.377886	 -75.562503	15
LGARA	  6.380000	 -75.606111	15
VJN35	  6.380317	 116.368544	15
IBE50	  6.382847	   5.666875	15
MM802	  6.383131	   3.346944	15
R339M	  6.383758	   1.180144	15
AREKA	  6.384167	  13.718889	15
IKPAX	  6.384775	   5.788531	15
37VJN	  6.385383	 116.417850	15
BE500	  6.386147	   5.670161	15
VENET	  6.386389	 100.396944	15
CUETO	  6.386667	 124.826944	15
R022M	  6.387339	 100.478961	15
DOBNO	  6.387861	 -75.424569	15
5TME 	  6.387981	 -71.806564	15
TONUV	  6.388611	 101.190833	15
MTL30	  6.390931	  80.649719	15
EMROD	  6.391200	   1.305439	15
R060J	  6.392742	  81.286203	15
RANID	  6.393578	   2.599989	15
ILRAV	  6.396400	 -57.000000	15
AKSER	  6.397222	 -75.163611	15
ISPAS	  6.397222	 -75.541383	15
10BEN	  6.397917	   5.680325	15
INVAN	  6.398333	  81.000000	15
XUKUR	  6.399075	   7.123967	15
EBNUG	  6.399831	   0.624642	15
SAPVI	  6.399942	 101.691389	15
DAGAP	  6.400000	  34.200000	15
PAPIN	  6.400000	 -82.916667	15
R010M	  6.400850	   1.296086	15
BB504	  6.401189	   2.442922	15
BANGA	  6.401556	 124.829278	15
R360M	  6.402272	   1.257467	15
R360M	  6.403372	 100.395558	15
LAXIN	  6.404167	 101.437406	15
IBE70	  6.406447	   5.691058	15
VJN37	  6.406703	 116.389250	15
SG404	  6.406728	 -73.208197	15
UBKAT	  6.408611	  80.590278	15
DIMVI	  6.409225	   0.327036	15
ONVEX	  6.409275	  -1.191864	15
KAYOK	  6.409444	 102.861667	15
GUVDO	  6.411111	  73.174167	15
RI230	  6.411611	  81.255694	15
ATEMO	  6.412367	  73.214044	15
TME5 	  6.412456	 -71.827097	15
BI742	  6.413444	  78.787917	15
R339O	  6.413667	   1.166861	15
BI456	  6.413750	  78.789528	15
R307L	  6.415797	  80.977425	15
SC021	  6.416403	 101.702225	15
ARUSI	  6.416667	 -37.333333	15
RB520	  6.416750	 -10.252056	15
SC023	  6.418331	 101.699442	15
R022O	  6.418364	 100.491575	15
SG405	  6.418661	 -73.108461	15
DABON	  6.419444	 -80.098333	15
MTL40	  6.419828	  80.484825	15
MTL10	  6.420119	  81.264839	15
AKMIB	  6.422167	   7.751625	15
ERIVO	  6.424639	 -62.935683	15
BB501	  6.424906	   2.474461	15
TYE62	  6.425142	   2.475778	15
CN63 	  6.425500	   2.475286	15
RAXOR	  6.425550	 -58.317258	15
OGRUM	  6.425781	 -58.326856	15
NAXUP	  6.427500	 -72.720278	15
GATUX	  6.430272	 -58.464336	15
OLVIK	  6.430364	 -58.322272	15
GEBAG	  6.430367	 -75.423225	15
R072L	  6.430753	   2.582094	15
DUBAX	  6.432194	 100.126833	15
ERGAL	  6.432383	   0.410319	15
R010O	  6.433319	   1.300181	15
RULKA	  6.433333	  88.000000	15
R307N	  6.434436	  80.949608	15
ESRAB	  6.434592	  56.348847	15
R360O	  6.434950	   1.255772	15
JJ628	  6.434961	  32.210492	15
GAKAS	  6.435556	 -27.062222	15
LINAD	  6.436667	  17.091667	15
R125K	  6.436694	 -58.085675	15
R360O	  6.436864	 100.395336	15
TIM45	  6.437839	 -58.307311	15
EKEBI	  6.438011	 -62.820158	15
UVDEB	  6.438889	  39.848056	15
RUREN	  6.440833	 116.422222	15
R327J	  6.441097	  81.048267	15
SAKDO	  6.441575	   6.988417	15
R072N	  6.442183	   2.613567	15
R036J	  6.442814	  81.237825	15
BE501	  6.444667	   5.730031	15
KABAY	  6.445333	 125.288611	15
TME1 	  6.445550	 -71.767317	15
RUMEG	  6.447881	 116.418136	15
OKVAS	  6.450278	  73.011111	15
PIDEK	  6.450278	  73.325556	15
MM503	  6.450342	   3.197986	15
LERNI	  6.451619	 101.271544	15
R291Q	  6.453533	  99.478692	15
ANLUS	  6.455289	 101.584922	15
R025J	  6.458075	  81.209711	15
LA207	  6.458722	  38.288694	15
XONUD	  6.459708	 -75.243467	15
RB611	  6.460222	 -10.552111	15
POPAS	  6.461944	  99.634167	15
AKSOK	  6.463056	 -73.911389	15
RG908	  6.463431	 -75.358522	15
ARMIR	  6.463889	 -73.825556	15
ASDIG	  6.465278	 -73.295278	15
AMDON	  6.468639	 -10.338056	15
DALAN	  6.468900	  99.655600	15
SG406	  6.469825	 -73.114575	15
OPRUS	  6.473056	 -69.700278	15
MOGOS	  6.473100	 -73.050800	15
AKNIR	  6.473372	 116.378944	15
METOX	  6.473903	   2.539642	15
LIDGO	  6.474300	  99.432783	15
BE600	  6.475828	   5.696625	15
R045N	  6.478489	  81.300747	15
VENLI	  6.480000	 102.816700	15
LAVIT	  6.480278	  80.643611	15
YACAR	  6.481306	 -73.662925	15
DOVAD	  6.483417	  81.185444	15
POPID	  6.485528	 100.536778	15
PAKAN	  6.485611	 125.007667	15
ITM02	  6.487217	 -58.265481	15
RB622	  6.487500	  -9.955250	15
BI907	  6.489806	  79.154472	15
EN400	  6.490264	   7.654761	15
20D  	  6.490347	  80.866142	15
DEGAS	  6.491111	  -4.485556	15
D362 	  6.491406	   7.660914	15
54IEN	  6.491503	   7.660892	15
POLTO	  6.491700	   2.750000	15
R317K	  6.491767	   2.262442	15
BI602	  6.492806	  79.156500	15
EP06 	  6.493239	 -58.262467	15
KARMI	  6.494400	 100.522500	15
OMLES	  6.495536	 101.470889	15
TIMCJ	  6.496408	 -58.259900	15
ENDAR	  6.496536	   0.333006	15
R347L	  6.497183	  81.089203	15
CI26 	  6.497311	   7.693872	15
AKRAB	  6.499683	  99.354394	15
KABRI	  6.500000	  11.349722	15
PONDO	  6.500000	  11.308056	15
TYE12	  6.500333	   2.260750	15
JJ529	  6.500867	  32.004614	15
SG401	  6.501806	 -73.118397	15
MEMUV	  6.502119	   0.468172	15
OPAXO	  6.502778	 -10.200167	15
USKEX	  6.503186	   5.789906	15
R317L	  6.503547	   2.250544	15
MEKAR	  6.503900	  96.491100	15
TUNES	  6.504550	   5.671517	15
BUKLI	  6.504656	   7.737233	15
NIGUS	  6.505278	  41.134722	15
MM805	  6.507303	   3.089917	15
SC024	  6.507467	 101.738017	15
DE20 	  6.507467	 101.738017	15
SC022	  6.507669	 101.737539	15
TME7 	  6.512925	 -71.657039	15
ANDAP	  6.513889	 -75.567456	15
MM801	  6.514442	   3.230425	15
R317M	  6.515331	   2.238644	15
MM800	  6.515764	   3.314136	15
AKLOV	  6.519044	   7.819708	15
BELVA	  6.520833	  81.947222	15
TERGO	  6.524944	  -1.543986	15
XUNSA	  6.526028	   7.328844	15
TIVBI	  6.526458	 -75.992703	15
R317N	  6.527114	   2.226747	15
TODAM	  6.527222	 112.593333	15
DE02 	  6.528208	 101.747006	15
SC202	  6.528761	 101.745786	15
R347N	  6.529392	  81.080017	15
TAMOS	  6.529444	 100.394722	15
OKNET	  6.530833	  38.106389	15
TETGA	  6.531667	   4.605833	15
RB411	  6.532833	 -10.355667	15
KOTIN	  6.533333	 -76.225278	15
UGVIR	  6.534228	 -58.758364	15
MM810	  6.535458	   3.329719	15
USROR	  6.536236	   5.381150	15
MM811	  6.536767	   3.413433	15
OBMAS	  6.540278	  79.084722	15
R182J	  6.541200	  -1.584808	15
UBADO	  6.541650	  -1.626028	15
R191J	  6.542344	  -1.611061	15
TABUL	  6.543500	 121.882306	15
MM813	  6.544614	   3.651669	15
OXBED	  6.546000	 -58.909603	15
SESUD	  6.546286	   2.388531	15
JJ810	  6.546428	  31.480306	15
ZANOU	  6.547222	  -3.493333	15
R200J	  6.547583	  -1.636808	15
JJ618	  6.548269	  31.689931	15
JJ519	  6.549197	  31.528761	15
NAPVA	  6.551867	   7.065828	15
IPANI	  6.552222	  21.000000	15
OPASU	  6.552517	   0.386053	15
SG901	  6.553158	 -73.248072	15
20DME	  6.553286	  81.367831	15
VOKRI	  6.554222	   2.479272	15
KABDU	  6.556100	 116.553300	15
LOGON	  6.556111	 -66.971667	15
SESAS	  6.558339	  -1.708075	15
SS217	  6.558500	 100.502906	15
ONOGO	  6.558511	  14.656319	15
EDGOT	  6.558806	   4.405889	15
TANAL	  6.561194	 122.263250	15
R001L	  6.563028	   2.388097	15
MEGOV	  6.565847	 101.481042	15
XODER	  6.567536	 116.080708	15
MEVIX	  6.568875	 -58.183889	15
DABUM	  6.568894	 -58.041789	15
R041P	  6.570342	   2.561900	15
SIRAG	  6.571669	 -58.181117	15
AKLUT	  6.572944	  73.174694	15
AH004	  6.574139	   0.527942	15
DEKUX	  6.575181	   5.167336	15
OPROG	  6.578144	 -73.265775	15
20MTL	  6.578253	  80.952189	15
R001M	  6.579769	   2.387664	15
AMSOM	  6.581667	   1.092222	15
30D  	  6.583500	  80.726986	15
VETAG	  6.584992	 116.514300	15
AH011	  6.585272	   0.537183	15
SANOB	  6.586100	  95.669200	15
AGVUL	  6.587142	   7.722836	15
UKEDI	  6.588333	 -37.076667	15
KSI7 	  6.591408	  -1.586561	15
BIDIT	  6.591761	  73.090247	15
KSI07	  6.592211	  -1.576367	15
VUNAR	  6.592714	 -59.509725	15
JIXAL	  6.594167	 157.091111	15
NASVI	  6.595736	   0.133628	15
R001N	  6.596511	   2.387233	15
R320K	  6.598839	 -58.412997	15
LAG64	  6.601481	   3.312528	15
ODONO	  6.603889	 103.024722	15
NOPEK	  6.603900	  94.416700	15
KSI63	  6.604044	  -1.620631	15
TARNY	  6.606722	 100.991347	15
ONVAS	  6.606794	   1.246858	15
SG403	  6.607717	 -73.232256	15
MH405	  6.611139	  73.100167	15
DME20	  6.612219	  81.275169	15
DIPRA	  6.613889	 -74.546111	15
SA902	  6.614419	 -71.662997	15
SC203	  6.617347	 101.785644	15
SC201	  6.617561	 101.785150	15
THIWA	  6.618764	 101.529661	15
ANGEL	  6.619192	 101.535172	15
PINKU	  6.619247	   1.323631	15
SG402	  6.619656	 -73.132483	15
BI741	  6.621972	  79.050972	15
KOONY	  6.622500	 160.744167	15
TESMO	  6.622906	  -0.329281	15
SI400	  6.623700	  -1.609331	15
BI455	  6.624639	  79.052194	15
KSI52	  6.624853	  -1.614658	15
SEPET	  6.625964	   0.389597	15
D20  	  6.626017	  81.052450	15
APVEB	  6.627414	   0.572328	15
VEVET	  6.628333	  82.000000	15
TEVPO	  6.631944	   6.456944	15
SI600	  6.634192	  -1.607197	15
ANUTI	  6.636028	  80.427972	15
LITEX	  6.636953	  -0.105781	15
SENEL	  6.637672	   0.615011	15
EC130	  6.639039	 -58.188958	15
SS805	  6.639097	 100.518183	15
SS221	  6.639108	 100.392878	15
BOLAP	  6.639936	 -58.112847	15
R338K	  6.641558	 -58.373325	15
YESHA	  6.643333	 125.130556	15
IRPEG	  6.644211	  -4.557200	15
MM900	  6.645700	   3.431494	15
SROSA	  6.645833	 -75.452778	15
SS215	  6.647214	 100.475761	15
ATESA	  6.648522	 -60.226703	15
ISTOV	  6.649333	  73.025667	15
EBTAV	  6.649503	   0.590906	15
SD   	  6.650000	 100.450000	15
25LAG	  6.650692	   3.743203	15
BUGPO	  6.652136	 101.519225	15
ONSER	  6.652167	 -10.886306	15
SA401	  6.656031	 -71.688811	15
AFOYU	  6.657183	 158.585053	15
ANKUR	  6.658083	 121.001389	15
LAMTN	  6.660278	 122.143611	15
MZ616	  6.660278	 122.056111	15
SS216	  6.661808	 100.592092	15
R110J	  6.662378	  -1.429650	15
MH406	  6.663306	  73.126917	15
LEKIY	  6.663611	 165.606667	15
GEDAM	  6.663889	 -74.304722	15
VURSO	  6.666111	 -73.381111	15
RUXUB	  6.666189	 100.392422	15
DOLAG	  6.666275	  73.128444	15
AMPAS	  6.666667	  -7.816667	15
OMBEX	  6.667603	 101.661103	15
MELBY	  6.669028	 124.612944	15
EPSIX	  6.670556	  34.665556	15
R358K	  6.671258	 -58.317883	15
ILB5 	  6.671708	   3.312097	15
ERPOT	  6.672500	  17.508889	15
R106J	  6.673719	  -1.426817	15
KILGI	  6.673833	  -1.426667	15
R006K	  6.677706	 -58.292550	15
30DME	  6.677928	  81.479683	15
KUSUB	  6.687222	  46.667222	15
MM814	  6.687808	   3.707511	15
NEPRO	  6.691311	   0.631908	15
LOURA	  6.691800	 -73.717742	15
MM400	  6.693458	   3.327314	15
ZIMMY	  6.695142	 101.361569	15
DIGDA	  6.695667	  -5.438992	15
RIECI	  6.696389	 -69.365556	15
PONAM	  6.697878	  -1.508764	15
R179N	  6.699678	 100.391858	15
SADAO	  6.699789	 100.396092	15
PIE11	  6.700586	 -73.073644	15
TME15	  6.700853	 -71.804314	15
PRIKY	  6.701283	 100.381206	15
MM504	  6.705158	   2.806236	15
ISBLA	  6.705278	 121.970833	15
EC110	  6.705728	 -58.239600	15
D25  	  6.706536	  81.029472	15
MM803	  6.707783	   3.227386	15
RIGTO	  6.707839	 100.251175	15
TELUR	  6.708889	 -61.038889	15
PANER	  6.710000	 -51.705278	15
PHALA	  6.710047	 100.456964	15
MM812	  6.710397	   3.410706	15
IREDA	  6.710969	 -58.183928	15
SAMET	  6.711114	 100.460375	15
ILRUT	  6.711761	 -63.032383	15
RAMUL	  6.713275	   5.825503	15
GABDA	  6.714167	  44.743056	15
30MTL	  6.715386	  80.856058	15
MEGOM	  6.715417	 125.432306	15
DAPEL	  6.715417	 125.978639	15
S    	  6.716111	  -5.174444	15
BUSMO	  6.718056	 -78.333056	15
JUPNA	  6.718889	 155.582500	15
LA201	  6.719694	  38.332472	15
HULLE	  6.723333	 159.336389	15
BG923	  6.723744	 -73.183025	15
11PIE	  6.723989	 -73.183433	15
RUPOK	  6.727028	  80.500972	15
R168J	  6.727542	 -73.031914	15
KENNE	  6.727728	 100.692111	15
BG817	  6.728014	 -73.030700	15
SA403	  6.731078	 -71.827867	15
SEMEB	  6.731700	   2.020000	15
R214J	  6.732108	 -73.162739	15
EDSEM	  6.733056	 -67.525000	15
LINNN	  6.733889	 122.256944	15
09PIE	  6.733950	 -73.076747	15
ENBAX	  6.734047	 116.092281	15
OPMEL	  6.736667	 -75.953056	15
EC400	  6.736839	 -58.198597	15
BASLN	  6.737778	 122.060833	15
ILA86	  6.737897	   3.327108	15
MALMI	  6.738056	 121.963056	15
ARBUX	  6.740433	   0.617397	15
MM500	  6.740664	   3.310728	15
R336N	  6.741239	 101.649242	15
ENLAT	  6.741344	  73.166653	15
AKTIG	  6.741622	 101.840167	15
R205L	  6.741769	 121.972272	15
ELGAS	  6.741944	  80.721944	15
GAVOP	  6.742917	 -62.827661	15
DEPIG	  6.743167	  -1.755000	15
R286J	  6.743356	  -1.754511	15
VRMH 	  6.746383	  73.168500	15
GRUDE	  6.746944	 -74.170556	15
BUXEX	  6.750000	 -54.000000	15
R151L	  6.750231	 122.155258	15
VUNRO	  6.750556	 -73.959722	15
MEKIK	  6.750608	  73.171689	15
POKNO	  6.751389	  -5.501500	15
YKS11	  6.751728	  -5.501175	15
DUDAL	  6.751944	  81.506944	15
KERAS	  6.752867	  -5.254553	15
BI877	  6.754500	  81.156500	15
R290J	  6.754697	  -1.751686	15
SUSGO	  6.755625	 101.845617	15
SS808	  6.756267	 100.452700	15
POVAK	  6.756269	 100.514683	15
DUDIB	  6.756319	 100.390903	15
IGMUG	  6.756336	 100.259622	15
EC100	  6.756367	 -58.172894	15
PIVKI	  6.756389	  -5.947500	15
NILAM	  6.756400	  95.976400	15
BI575	  6.756583	  81.156861	15
21IKU	  6.757864	  -1.581956	15
BG909	  6.758642	 -73.088769	15
ENOTO	  6.760000	 -30.761667	15
PT053	  6.762056	 101.063147	15
SS220	  6.765144	 100.474039	15
DME30	  6.766350	  81.340667	15
NAVPU	  6.768250	 -10.765583	15
KIMOP	  6.769444	  80.448333	15
BG913	  6.770406	 -73.305161	15
ELMIT	  6.771803	 101.635536	15
R205J	  6.772244	 121.986128	15
EC120	  6.772411	 -58.290256	15
SA404	  6.772486	 -71.755064	15
LIKEV	  6.773358	 -58.674153	15
AMPIO	  6.773808	 100.980092	15
MZ528	  6.774444	 122.255556	15
R265H	  6.776842	 101.022808	15
EDKUV	  6.777181	   3.326000	15
TAXEB	  6.778047	 100.779094	15
IMTOR	  6.778056	  34.850556	15
MM901	  6.778250	   3.463319	15
R151J	  6.779311	 122.138633	15
MZ608	  6.780556	 122.235833	15
PANWF	  6.780664	 101.082053	15
BG816	  6.782272	 -72.926750	15
BI885	  6.782472	  80.432361	15
SAKRA	  6.783444	 100.619969	15
SUPSA	  6.783611	  79.052222	15
ENTAM	  6.783639	 100.609747	15
PAN08	  6.785033	 101.147244	15
PAN26	  6.785881	 101.159894	15
D30  	  6.787053	  81.006486	15
PT059	  6.787242	 101.246758	15
OVLAL	  6.787778	   4.437778	15
EN08 	  6.787961	 101.146325	15
EN26 	  6.788311	 101.159928	15
POXUN	  6.788458	 101.147919	15
PANEF	  6.790242	 101.225086	15
BIKAB	  6.790808	   2.382211	15
MZ422	  6.791944	 122.004167	15
VOXOX	  6.793164	   3.748031	15
DOVUM	  6.793300	  96.043300	15
TIPAT	  6.795228	   0.193753	15
SI500	  6.795892	  -1.574275	15
KSI53	  6.796228	  -1.576761	15
MZ618	  6.796389	 122.011667	15
KSI44	  6.796397	  -1.576719	15
MAYOU	  6.797044	 101.327058	15
PIE5 	  6.800569	 -73.083625	15
BESTY	  6.800833	-170.560833	15
NELUT	  6.802128	 -73.826517	15
R124N	  6.802453	 100.582025	15
BI583	  6.802556	  80.213944	15
BI733	  6.802583	  80.214000	15
MZ410	  6.803056	 121.836944	15
LILUK	  6.803889	 -10.018444	15
BI906	  6.804056	  79.551528	15
TME21	  6.804236	 -71.825369	15
07KSI	  6.806875	  -1.526778	15
MOPEB	  6.807106	  -5.564039	15
51IKU	  6.807108	  -1.571986	15
RG800	  6.808000	 -75.611189	15
MM804	  6.808258	   3.225808	15
SS205	  6.809708	 100.355767	15
BI435	  6.811222	  80.394611	15
COGEL	  6.813056	 122.459222	15
ARESA	  6.813358	 101.743594	15
SA402	  6.813881	 -71.682250	15
YAM60	  6.813886	  -5.445761	15
YO501	  6.814492	  -5.445225	15
JUPET	  6.814722	 154.382500	15
BOMRI	  6.815325	 100.685744	15
7KSI 	  6.818003	  -1.548622	15
TEMSA	  6.820000	   2.745000	15
BG901	  6.820983	 -73.446881	15
AXTEN	  6.821597	 158.678364	15
PILAS	  6.822278	 121.649306	15
